"SP500Returns","SP500Returns_pct_change","HouseValue_pct_change","RetailSales_pct_change","BuildingPermits_pct_change","ConsumerSentiment_pct_change","AvgWeeklyHoursMan_pct_change","NewOrdersMan_pct_change","ThreemonthsIR_pct_change","FiveyearsIR_pct_change","TenyearsIR_pct_change","ThirtyyearsIR_pct_change","IndProdInd_pct_change","DispPersIncome_pct_change","ManTradeSales_pct_change","TotalInvToSales_pct_change","AvgDurUnem_pct_change","YOYCoreCPI_pct_change","PrimeLendRate_pct_change","CommNndLoansAllBanks_pct_change","OutstandingLoans_pct_change","cluster","id"
0.012155652737941391,0.09551733806054069,0.005602575369684005,0.005273180020506807,-0.05665722379603399,-0.01687289088863897,0.0,-0.02748706607164009,0.028761061946902745,0.020746887966804906,0.04320987654320984,0.055102040816326525,0.0031716730144080163,-4.823280366570428E-4,-0.0094494080605807,0.007936507936507908,-0.023391812865497182,0.0946910232624627,0.0,0.016553100765728468,0.010105506629328296,"cluster_0",1
-0.030916916141150885,-3.5434188362958112,0.005129642207456043,-0.0023778448107489862,-0.04654654654654655,-0.0949656750572083,0.005025125628140836,0.011578381606449641,0.019354838709677358,0.024390243902439046,0.009861932938856064,0.007736943907156621,-4.3476414550602784E-5,-6.791596293217463E-4,0.008218823122948526,0.0,0.023952095808383422,0.06362354982109153,0.032258064516129004,0.0138693006036239,0.011219965751330328,"cluster_0",2
8.659622778250835E-5,-1.0028009335532413,0.004233984339928388,0.004319533614672633,-0.019947506561679762,0.07332490518331247,0.002499999999999947,0.00937015906600669,0.027426160337552734,0.011904761904761862,0.005859374999999999,-0.0038387715930900956,0.0031253823310235514,0.0013860695538645553,-0.0027531002556839823,0.007874015748031482,-0.029239766081871284,0.08109345433088389,0.03125,0.012617783021773075,0.00570336147899475,"cluster_0",3
0.005085878797990827,57.73095085347431,0.0032797376209903195,0.003156096836476996,-0.055704338510980216,-0.002355712603062443,-0.0024937655860349794,-0.024777746584315974,0.020533880903490724,-0.03725490196078418,-0.031067961165048612,-0.02312138728323698,-6.219193823141511E-4,-1.6967012555602057E-4,-0.004340586908577415,0.0078125,0.03012048192771077,0.01734646919052585,0.0,0.009544217594121829,0.007367458196801291,"cluster_0",4
0.02127419303234812,3.1829925323333437,0.002457624733835484,0.0034546149954965966,-0.02325581395348841,-0.031877213695395534,-0.0025000000000000573,0.0045819949190233356,-0.010060362173038191,-0.04276985743380857,-0.050100200400801646,-0.03747534516765293,0.004379342654817764,-5.984119753846827E-4,0.005607437050656028,-0.007751937984496138,0.0,0.05450577379966237,0.0,0.01918088272240559,0.007048469195270579,"cluster_0",5
0.02456629851250947,0.15474643269221008,0.0014878028240181693,-0.006418216916059038,-0.0389082462253194,0.04146341463414638,0.0,0.04063673855367878,-0.030487804878048818,-0.023404255319149022,-0.02109704641350218,-0.02254098360655743,-0.0016890687527301165,0.005603417459069117,-1.8173833891155241E-4,0.0234375,0.0,0.034059316199089196,0.0,-0.005042469179823094,0.0038819956459303917,"cluster_0",6
0.03150800296155421,0.28257022300327156,0.001065141832043981,-0.0017262928634186325,-0.051359516616314216,0.09601873536299754,0.002506265664160346,-0.045844654134234115,0.03773584905660399,-0.00435729847494548,-0.006465517241379225,-0.010482180293501009,-0.0012090937530492285,0.004772357651324778,7.255252256539445E-4,0.007633587786259444,-0.04678362573099414,-0.05413660010068699,0.0,0.016818942655530078,0.024329659457675398,"cluster_0",7
0.016466656727820217,-0.4773817703421986,6.673386720426053E-4,0.0020608780270114924,-0.022292993630573243,-0.01602564102564108,-0.0025000000000000573,0.02562061385576642,-0.010101010101010062,-0.026258205689277943,-0.03253796095444694,-0.033898305084745776,-5.58951226218074E-4,0.004165929594905472,5.792198072904763E-4,-0.00757575757575757,-0.00613496932515345,-0.055908289241621834,0.0,0.004143143723871922,0.010535270024944587,"cluster_0",8
0.01261578285265985,-0.23385887850897852,3.8241452802112447E-4,0.01084297479766061,0.06710097719869701,-0.004343105320303908,0.0,0.026833094540756223,-0.0020408163265307573,0.056179775280898785,0.056053811659192876,0.054824561403508776,0.010227978105073145,0.004729985642687896,0.015995287895704147,-0.02290076335877866,-0.006172839506172755,-0.0014792899408356817,0.0,0.009546790809551009,0.012399621287589644,"cluster_1",9
0.014059042735039773,0.11440113540600699,3.0767939806719525E-4,0.0010157595709334721,-0.007326007326007301,0.05670665212649939,0.002506265664160346,-0.02281145665389339,0.020449897750511422,0.025531914893617055,0.025477707006369418,0.02494802494802495,-0.003916107911415833,-2.7176771750170314E-4,-0.006098772040278088,0.0234375,0.012422360248447227,0.01686227900758075,0.0,0.01034228449885366,0.0029629581017021063,"cluster_0",10
-0.02184617603352823,-2.5538878745336167,7.456600256317004E-5,0.002359550218380635,-0.017220172201722006,-0.057791537667698734,-0.0050000000000001155,0.005854103130367828,0.004008016032064119,-0.06224066390041504,-0.055900621118012514,-0.05070993914807297,0.00950931303825353,0.003148101054920805,0.006000401209801831,-0.007633587786259555,0.024539877300613355,0.02298624754420797,0.0,0.016701138201466348,0.005631624226857034,"cluster_0",11
0.009979982896830553,-1.4568297390588567,-1.817410795420529E-4,0.008007244940585911,-0.0012515644555695093,-0.03176341730558585,0.005025125628140836,0.027294904858158556,-0.021956087824351225,0.004424778761062064,0.019736842105263275,0.03418803418803429,0.002143645049677678,0.0030945137941886807,0.0012547388248864697,-0.015384615384615441,0.06586826347305406,-0.07850695149144658,0.0,0.004356013246828327,-0.010190543496720881,"cluster_1",12
0.04329069060242419,3.3377519831394156,-6.152354673925056E-4,-0.0030824704533560787,-0.07894736842105264,-0.014705882352941345,0.0,0.010037136046390673,-0.022448979591836782,-0.006607929515418552,-0.004301075268817289,-0.0061983471074380505,0.007166493278442988,0.0013159041394334994,-0.001724252830156869,0.0,-0.05056179775280911,-0.03577132409510785,0.0,0.007891311935941614,0.011894732733343181,"cluster_0",13
0.03254922870993494,-0.24812405953828232,-0.0014644156328700313,0.014085447263017414,0.0156462585034014,0.013777267508610748,0.0,-0.0015786079588711035,-0.03966597077244273,0.07760532150776056,0.05831533477321815,0.04158004158004158,6.398053262073322E-4,4.69969800088732E-4,0.006691005968193275,0.0,-0.017751479289940694,-0.06116972331248637,0.0,0.01462115031924549,0.008356441933659696,"cluster_1",14
-0.017816322202167556,-1.5473654187304755,-0.002148468515595026,-0.009353624454671137,-0.05760214333556601,-0.033975084937712396,0.002499999999999947,0.0014532699695666285,0.017391304347826205,0.012345679012345512,0.026530612244897833,0.021956087824351433,2.710804323142746E-4,-6.176329868209376E-4,-0.0011372280599590832,0.0,-0.006024096385542242,-0.0379794349222593,0.0,0.014820128845364433,0.008781848255453138,"cluster_0",15
-0.03198187831680255,0.7950886806992966,-0.0028926354811229524,0.0038238954197826742,-0.03269367448471927,0.05978898007034017,0.0,0.008789825748702906,0.029914529914530023,-0.06504065040650409,-0.04970178926441349,-0.0390625,-0.0011930198031467887,0.0010445318756311386,-0.005958167680297887,0.0078125,0.042424242424242475,-0.006160464512988574,0.0,0.015532897868560267,0.008550684137788032,"cluster_0",16
0.012863571531556817,-1.4022143854133358,-0.002788365848620856,0.005497349116271755,-0.02939015429831004,-0.07743362831858402,0.0,0.004737337500887895,-0.1887966804979253,-0.07608695652173902,-0.05020920502092052,-0.018292682926829285,0.0023888895988926073,5.043302841640784E-4,0.012551222036107701,-0.007751937984496138,-0.011627906976744092,-0.03676334819577897,0.0,0.028262189426489833,0.019177350844485685,"cluster_0",17
0.03579400834329949,1.7825871108571902,-0.0033280924899027346,0.003809449709578194,-0.04542013626040874,0.0,0.0,-0.008760533630285616,-0.04859335038363168,-0.0047058823529411145,0.011013215859030808,0.0,0.0023380823997511953,0.001816412021345082,4.852116584230792E-4,0.0,-0.04117647058823525,0.006157581522263866,-0.06060606060606055,0.02923637558297365,0.012960057761219666,"cluster_0",18
0.01482233830031121,-0.5858988979901183,-0.003740666046371023,0.006224623034682519,-0.05471847739888979,-0.029976019184652314,-0.004987531172069848,0.022900678282694376,0.032258064516129,-0.016548463356974016,-0.02396514161220031,-0.01863354037267073,-0.0030821224179886646,-3.036323099478987E-4,0.0053120064986829085,-0.0078125,0.042944785276073594,0.026268671511494146,-0.032258064516129004,0.012565870759049913,0.014596273045180741,"cluster_0",19
-0.04404341722481441,-3.971421669945941,-0.004636499395548444,0.010674606701626566,0.026845637583892575,-0.05933250927070466,0.005012531328320913,0.01308108178781331,-0.19791666666666669,-0.18028846153846156,-0.1138392857142858,-0.07172995780590719,0.005735749205249441,-9.80596341421225E-4,-0.0024278979875808067,-0.007874015748031482,0.01764705882352935,0.08450355716082747,0.0,0.020941410493788837,0.00722315134674134,"cluster_3",20
-0.00862850903396861,-0.8040908363234982,-0.004901003538819839,-0.01449288107570945,-0.06127450980392156,-0.007884362680683267,0.0,0.03519821040631511,0.06818181818181811,0.011730205278592365,0.017632241813601898,0.01136363636363624,-9.368440262036425E-5,0.003457171894408751,-0.00814467739778346,0.01587301587301582,-0.04046242774566466,0.04129504056890121,-0.033333333333333326,0.013035307955059585,0.00919158049857982,"cluster_0",21
-0.061163431935936444,6.088528469420262,-0.0057483917904732635,0.0036378346703789255,-0.047867711053089616,0.03841059602649022,-0.0024937655860349794,-0.005398172350885356,-0.41641337386018246,-0.18260869565217397,-0.09158415841584153,-0.022471910112359713,-0.001437604733847908,1.1253365189012339E-4,0.0050279508357824465,-0.0078125,0.05421686746987952,0.017877952842302976,-0.17241379310344826,0.015666107704595644,0.00813954557960783,"cluster_3",22
-0.03476119277262446,-0.43166706523214887,-0.006888849307023161,-0.008381444643344003,-0.07312614259597804,-0.09693877551020413,0.0,-0.01036609314024517,-0.05729166666666665,-0.11347517730496447,-0.038147138964577665,0.013793103448275888,-0.003678842161642381,-5.020167223500626E-4,-0.009556858304112459,0.007874015748031482,-0.034285714285714364,-0.07334932942493032,0.0,0.0055931565011351205,0.006601653790317074,"cluster_0",23
-0.005959623614529842,-0.8285552612215528,-0.007847946639779725,0.001820170719460501,-0.04635108481262329,-0.01836158192090387,0.0050000000000001155,2.4276251071331232E-4,-0.24861878453038672,-0.016000000000000014,-0.02266288951841344,-0.02494331065759647,-0.003413826389270347,-1.9917558626914033E-4,-0.013253699908315486,0.0,-0.023668639053254333,0.03980859200370479,-0.125,0.01639960868734991,0.005940448060388847,"cluster_0",24
0.04754669791319888,-8.978137712804177,-0.00855005691895039,-0.0010441745501845734,0.04239917269906934,-0.09928057553956837,-0.004975124378109541,0.00856638154270839,0.03676470588235281,0.23170731707317072,0.09275362318840585,0.04418604651162794,-0.006699451916716503,-0.0038630438360197643,0.01018974107602677,-0.0078125,0.024242424242424176,-0.039294174724278756,-0.04761904761904767,0.007138728386268722,0.0029739958073839996,"cluster_1",25
0.010674181657577053,-0.7755010941650708,-0.008411891961148556,0.009270016097096212,-0.012896825396825351,-0.04472843450479236,0.0,-3.8084237310831475E-4,0.31205673758865266,0.1254125412541256,0.07692307692307687,0.05122494432071267,-0.0059706787645997786,0.048710078516959646,-0.006912230109775708,-0.007874015748031482,-0.017751479289940694,0.012004552037925276,0.0,0.002481382244104546,-0.0047302914755010805,"cluster_1",26
-0.08596238490280364,-9.053299790132701,-0.008572706490408534,0.0010770919700426875,0.18592964824120606,-0.05685618729096986,0.002499999999999947,0.015289738877049878,0.010810810810810912,-0.02052785923753675,-0.017241379310344637,-0.040254237288135486,-0.002213198839964736,-0.02533807593131532,-0.0013374864995040479,-0.007936507936507908,0.03012048192771077,0.0299326845886414,0.0,0.008266257048135994,-0.0012496913383357457,"cluster_3",27
-0.009859371093750013,-0.8853059846478447,-0.008586681370460371,-0.004552024616403249,-0.2194915254237288,0.08510638297872353,-0.007481296758104828,-0.015020308859611142,-0.11764705882352958,-0.026946107784431073,0.0,0.013245033112582624,-0.004724969600930495,-0.01542283055302707,-0.01724494306521196,0.008000000000000007,-0.005847953216374324,0.02993139410517354,0.0,0.0072084660714892826,0.0028501061129355683,"cluster_0",28
0.01219046453238004,-2.2364342934721004,-0.009353732897837032,-0.008094521202835159,-0.06840390879478829,0.029411764705882245,0.0025125628140703076,-0.028878538908367783,0.024242424242424166,-0.0461538461538461,-0.04010025062656641,-0.03485838779956429,-0.015583401263296383,-0.0057974771038534776,-0.007344038630446636,0.023809523809523725,0.04117647058823515,0.014128758584810441,0.0,-0.0014554322534159336,0.0030333652209859614,"cluster_0",29
-0.09079143377908463,-8.44774192467616,-0.009043954024865799,-0.017069556496879135,-0.07109557109557106,0.11587301587301593,-0.007518796992481148,-0.0245382375320361,-0.46745562130177515,-0.03870967741935483,0.005221932114882532,-0.027088036117381527,-0.04298384358164032,0.0021378477261468913,-0.024596434370094844,0.015503875968992276,0.05084745762711873,-0.023816458246898486,0.0,0.019579838923738935,0.013548811259331824,"cluster_0",30
-0.16942452376741993,0.8660849015741591,-0.009188298310671585,-0.041155133503683605,-0.07653701380175659,-0.1806543385490753,0.0,-0.07254527174093185,-0.5111111111111111,-0.060402684563758406,0.041558441558441565,0.009280742459396805,0.00914805354781434,0.007388457702814045,-0.009318657573097465,0.03816793893129766,0.06989247311827951,-0.0890904687859142,-0.19999999999999996,0.028325736606028995,0.040748941476542504,"cluster_0",31
-0.07484904258064518,-0.5582160072446457,-0.009543810038674218,-0.04287393196328182,-0.14945652173913046,-0.03993055555555558,-0.005050505050505083,-0.07858189485722455,-0.9772727272727273,-0.3107142857142857,-0.2693266832917704,-0.2068965517241378,-0.012986834713780702,0.008358656072722681,-0.02728438120281551,0.06617647058823528,-0.05025125628140703,-0.0924968502495076,0.0,-0.00643608133206175,-0.005570370500578515,"cluster_3",32
0.007821576897053983,-1.104498021983738,-0.009987404219586441,-0.02424900110177474,-0.1150159744408946,0.08679927667269438,-0.01015228426395931,-0.05492936987534037,9.999999999999998,-0.19689119170984448,-0.23208191126279862,-0.22028985507246376,-0.02833631278102811,-0.004985572572521304,-0.005432814197754431,0.01379310344827589,0.05291005291005302,-0.12571805342982945,-0.1875,-0.0245267440845548,-0.01146162322091837,"cluster_3",33
-0.08565734292831441,-11.951416070661843,-0.009801894644210888,0.01580817957656655,-0.016245487364620947,0.01830282861896837,-0.0025641025641025546,-0.06000437768475199,1.1818181818181819,0.19354838709677424,0.2755555555555555,0.3308550185873606,-0.024684833470960732,0.005370901041577227,-0.021201425425751763,0.006802721088435382,-0.005025125628140615,-0.051127035513006895,0.0,0.004835750308944453,0.0026493218787979607,"cluster_1",34
