Date,SP500Returns,HousePriceIndex,RetailTrade,IRSpread,BuildingPermits,ConsumerSentiment,AvgWeeklyHoursProd,FutureNewOrders,DollarIndex,ThreemonthsIR,FiveyearsIR,TenyearsIR,ThirtyyearsIR,IndProdInd,DispPersIncome,RealGDP,ManTradeSales,InvToSales,AvgDurUnem,YOYCoreCPI,PrimeLendRate,ConsumerDebtToIncome,CommNndLoansAllBanks,OutstandingLoans
1927-12-01,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.3863,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1928-01-01,-0.005096262740656887,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.521,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1928-02-01,-0.01764371087080241,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.5749,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1928-03-01,0.11703366164542284,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.6288,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1928-04-01,0.024377540229380656,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.6018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1928-05-01,0.012658227848101333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.6827,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1928-06-01,-0.04300005000000007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.7366,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1928-07-01,0.015151568189737175,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.8174,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1928-08-01,0.0741122490993309,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.9522,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1928-09-01,0.012937134023137009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1928-10-01,0.02554404094342666,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.1408,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1928-11-01,0.11992624538745389,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.2755,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1928-12-01,0.002882989996582097,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.4102,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1929-01-01,0.05708418891170419,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.518,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1929-02-01,-0.005827505827505797,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.4911,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1929-03-01,-0.002344626807346706,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.518,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1929-04-01,0.016059537169622606,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.6528,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1929-05-01,-0.042791093184614826,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.7875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1929-06-01,0.10390656463954895,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.8414,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1929-07-01,0.05363002553812479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.9492,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1929-08-01,0.09799169314375655,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.8683,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1929-09-01,-0.04888044934974611,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.8144,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1929-10-01,-0.19927055702917773,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.6797,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1929-11-01,-0.13374741200828144,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.3025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1929-12-01,0.025334655831739994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.9791,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1930-01-01,0.062470859558467984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.9791,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1930-02-01,0.02150065723998873,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.9521,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1930-03-01,0.03737108946000478,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.8444,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1930-04-01,0.03105590062111796,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.7905,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1930-05-01,-0.016465863453815288,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.6827,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1930-06-01,-0.16455700285830943,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.4941,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1930-07-01,0.0366568932872382,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.1977,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1930-08-01,0.007543706154818697,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.0629,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1930-09-01,-0.13008895039359136,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.9551,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1930-10-01,-0.0887573426573427,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.7935,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1930-11-01,-0.03305796735194977,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.6587,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1930-12-01,-0.0634920063181934,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.524,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1931-01-01,0.05541075619295954,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.497,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1931-02-01,0.11365039446260683,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.524,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1931-03-01,-0.07432057269436643,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.6318,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1931-04-01,-0.09586584206915261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.6587,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1931-05-01,-0.1371769383697813,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.5779,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1931-06-01,0.13901689708141318,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.4432,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1931-07-01,-0.07417397167902895,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.3623,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1931-08-01,0.009468317552804084,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.1737,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1931-09-01,-0.29942279942279937,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.9312,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1931-10-01,0.07415036045314105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.7426,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1931-11-01,-0.08916586768935764,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.6887,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1931-12-01,-0.14526315789473687,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.6617,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1932-01-01,-0.02216748768472887,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.527,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1932-02-01,0.044080604534004975,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.4192,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1932-03-01,-0.11821471652593485,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.3653,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1932-04-01,-0.20246238030095753,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.0689,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1932-05-01,-0.23327615780445976,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.9342,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1932-06-01,-0.008948545861297563,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.7994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1932-07-01,0.36117381489842004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.6916,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1932-08-01,0.3913764510779436,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.7994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1932-09-01,-0.03694874851013119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.0419,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1932-10-01,-0.13861386138613863,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.1767,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1932-11-01,-0.05890804597701149,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.1767,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1932-12-01,0.05648854961832073,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.0958,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1933-01-01,0.0028901734104047616,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1933-02-01,-0.18443804034582134,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.0419,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1933-03-01,0.03356890459363959,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.7994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1933-04-01,0.3384615384615386,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.0689,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1933-05-01,0.23116219667943816,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.7426,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1933-06-01,0.1317427385892116,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.4701,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1933-07-01,-0.08799266727772692,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.9821,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1933-08-01,0.11457286432160818,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.7396,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1933-09-01,-0.1235347159603245,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.4162,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1933-10-01,-0.07818930041152261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.1467,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1933-11-01,0.1026785714285714,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.8503,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1933-12-01,0.009109311740890691,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.8773,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1934-01-01,0.12036108324974926,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.039,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1934-02-01,-0.036705461056401045,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.2815,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1934-03-01,-0.013011152416356975,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.524,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1934-04-01,-0.015065913370997941,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.524,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1934-05-01,-0.08126195028680705,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.6318,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1934-06-01,0.020811654526534884,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.524,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1934-07-01,-0.11518858307849145,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.1467,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1934-08-01,0.054147465437788034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.0929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1934-09-01,-0.007650273224043769,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.7964,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1934-10-01,-0.029735682819383213,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1934-11-01,0.08286038592508493,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.0659,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1934-12-01,-0.004192872117400381,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.3893,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1935-01-01,-0.04210526315789476,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.8204,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1935-02-01,-0.03956043956043953,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.9282,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1935-03-01,-0.03318077803203667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.9012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1935-04-01,0.09822485207100584,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.7935,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1935-05-01,0.032327586206896575,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.7935,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1935-06-01,0.06889352818371619,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.8743,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1935-07-01,0.08203125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.8743,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1935-08-01,0.014440433212996373,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.0899,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1935-09-01,0.03113879003558706,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.2515,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1935-10-01,0.07506471095772227,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.4402,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1935-11-01,0.038523274478330594,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.5749,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1935-12-01,0.03786707882534768,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.6557,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1936-01-01,0.06552494415487731,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.548,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1936-02-01,0.020265548567435232,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.3863,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1936-03-01,0.021917808219177992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.4671,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1936-04-01,-0.07707774798927614,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.8713,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1936-05-01,0.045751633986928164,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1936-06-01,0.030555555555555447,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.1408,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1936-07-01,0.06805929919137466,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.2755,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1936-08-01,0.00883280757097804,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.3833,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1936-09-01,0.001250781738586726,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.518,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1936-10-01,0.07620237351655201,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.6258,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1936-11-01,0.0029019733023794014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.8414,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1936-12-01,-0.005787094572506035,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.0839,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1937-01-01,0.03434225844004657,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.0569,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1937-02-01,0.016319583567810936,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.1647,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1937-03-01,-0.007751883042739882,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.3534,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1937-04-01,-0.08314732142857151,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.3534,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1937-05-01,-0.010346926354229957,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.3803,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1937-06-01,-0.052890528905289114,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.2725,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1937-07-01,0.08896103896103891,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.3264,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1937-08-01,-0.043530053667262925,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.2725,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1937-09-01,-0.14214469188624113,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.0031,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1937-10-01,-0.10247093023255816,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.4102,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1937-11-01,-0.10040485829959511,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.6827,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1937-12-01,-0.05040504050405026,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.0899,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1938-01-01,0.013270142180094702,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.9551,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1938-02-01,0.06080449017773626,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.9012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1938-03-01,-0.25044091710758376,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.9012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1938-04-01,0.15058823529411747,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.7935,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1938-05-01,-0.05214723926380371,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.6587,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1938-06-01,0.2470334412081987,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.7126,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1938-07-01,0.06660899653979224,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.036,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1938-08-01,-0.021897810218978075,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.3593,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1938-09-01,0.014925373134328401,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.548,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1938-10-01,0.0759803921568627,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.7096,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1938-11-01,-0.03340926347760054,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.9791,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1938-12-01,0.03220738413197166,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.0599,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1939-01-01,-0.0639269406392694,NA,NA,NA,NA,NA,37.1,NA,NA,NA,NA,NA,NA,7.0599,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1939-02-01,0.03252032520325199,NA,NA,NA,NA,NA,37.2,NA,NA,NA,NA,NA,NA,7.1138,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1939-03-01,-0.13543307086614165,NA,NA,NA,NA,NA,37.3,NA,NA,NA,NA,NA,NA,7.1408,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1939-04-01,-0.004553734061930825,NA,NA,NA,NA,NA,37.3,NA,NA,NA,NA,NA,NA,7.1138,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1939-05-01,0.061299176578225145,NA,NA,NA,NA,NA,37,NA,NA,NA,NA,NA,NA,7.0869,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1939-06-01,-0.06379310344827593,NA,NA,NA,NA,NA,37.4,NA,NA,NA,NA,NA,NA,7.2486,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1939-07-01,0.10865561694290982,NA,NA,NA,NA,NA,37.3,NA,NA,NA,NA,NA,NA,7.4641,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1939-08-01,-0.0714285714285714,NA,NA,NA,NA,NA,38.1,NA,NA,NA,NA,NA,NA,7.5719,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1939-09-01,0.1440071556350626,NA,NA,NA,NA,NA,38.1,NA,NA,NA,NA,NA,NA,8.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1939-10-01,0.0031274433150900727,NA,NA,NA,NA,NA,39.1,NA,NA,NA,NA,NA,NA,8.4342,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1939-11-01,-0.049103663289166044,NA,NA,NA,NA,NA,38.5,NA,NA,NA,NA,NA,NA,8.6498,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1939-12-01,0.021311475409836245,NA,NA,NA,NA,NA,38.4,NA,NA,NA,NA,NA,NA,8.6498,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1940-01-01,-0.0329052969502408,NA,NA,NA,NA,NA,37.9,NA,NA,NA,NA,NA,NA,8.542,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1940-02-01,0.00663900414937757,NA,NA,NA,NA,NA,37.3,NA,NA,NA,NA,NA,NA,8.2725,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1940-03-01,0.0041220115416322756,NA,NA,NA,NA,NA,37.4,NA,NA,NA,NA,NA,NA,8.0839,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1940-04-01,8.210180623973162e-4,NA,NA,NA,NA,NA,37.4,NA,NA,NA,NA,NA,NA,8.2456,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1940-05-01,-0.23954060705496305,NA,NA,NA,NA,NA,37.5,NA,NA,NA,NA,NA,NA,8.4881,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1940-06-01,0.07659115426105734,NA,NA,NA,NA,NA,37.6,NA,NA,NA,NA,NA,NA,8.7575,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1940-07-01,0.03106212424849697,NA,NA,NA,NA,NA,38,NA,NA,NA,NA,NA,NA,8.8653,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1940-08-01,0.020408163265306145,NA,NA,NA,NA,NA,38.4,NA,NA,NA,NA,NA,NA,8.9192,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1940-09-01,0.015238095238095273,NA,NA,NA,NA,NA,39,NA,NA,NA,NA,NA,NA,9.1079,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1940-10-01,0.039399624765478425,NA,NA,NA,NA,NA,39.3,NA,NA,NA,NA,NA,NA,9.2426,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1940-11-01,-0.04602888086642598,NA,NA,NA,NA,NA,38.6,NA,NA,NA,NA,NA,NA,9.4582,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1940-12-01,9.460737937558861e-4,NA,NA,NA,NA,NA,39.6,NA,NA,NA,NA,NA,NA,9.7815,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
