Date,SP500Returns,HouseValue,RetailSales,BuildingPermits,ConsumerSentiment,AvgWeeklyHoursMan,NewOrdersMan,ThreemonthsIR,FiveyearsIR,TenyearsIR,ThirtyyearsIR,IndProdInd,DispPersIncome,ManTradeSales,TotalInvToSales,AvgDurUnem,YOYCoreCPI,PrimeLendRate,CommNndLoansAllBanks,OutstandingLoans,SP500Returns_pct_change,HouseValue_pct_change,RetailSales_pct_change,BuildingPermits_pct_change,ConsumerSentiment_pct_change,AvgWeeklyHoursMan_pct_change,NewOrdersMan_pct_change,ThreemonthsIR_pct_change,FiveyearsIR_pct_change,TenyearsIR_pct_change,ThirtyyearsIR_pct_change,IndProdInd_pct_change,DispPersIncome_pct_change,ManTradeSales_pct_change,TotalInvToSales_pct_change,AvgDurUnem_pct_change,YOYCoreCPI_pct_change,PrimeLendRate_pct_change,CommNndLoansAllBanks_pct_change,OutstandingLoans_pct_change
2008-01-01,-0.06116343193593643,207727,337412,1094,78.4,40,478676,1.92,2.82,3.67,4.35,102.3148,11553.4,1319262,1.27,17.5,0.024789069990412305,6,1446.1959,6543.0423,608.8528469420262,-0.5748391790473262,0.36378346703789255,-4.786771105308962,3.841059602649022,-0.24937655860349794,-0.5398172350885355,-41.64133738601824,-18.260869565217398,-9.158415841584155,-2.2471910112359716,-0.1437604733847908,0.011253365189012321,0.5027950835782447,-0.78125,5.421686746987953,1.787795284230298,-17.24137931034483,1.5666107704595644,0.8139545579607832
2008-02-01,-0.03476119277262446,206296,334584,1014,70.8,40,473714,1.81,2.5,3.53,4.41,101.9384,11547.6,1306654,1.28,16.9,0.022970808329547898,6,1454.2847,6586.2372,-43.16670652321489,-0.6888849307023159,-0.8381444643344005,-7.3126142595978045,-9.693877551020414,0,-1.036609314024517,-5.7291666666666625,-11.347517730496449,-3.8147138964577665,1.379310344827589,-0.36788421616423816,-0.05020167223500627,-0.9556858304112459,0.7874015748031482,-3.4285714285714364,-7.334932942493033,0,0.5593156501135121,0.6601653790317075
2008-03-01,-0.005959623614529841,204677,335193,967,69.5,40.2,473829,1.36,2.46,3.45,4.3,101.5904,11545.3,1289336,1.28,16.5,0.02388524386633417,5.25,1478.1344,6625.3624,-82.8555261221553,-0.7847946639779724,0.1820170719460501,-4.635108481262328,-1.8361581920903869,0.5000000000000115,0.024276251071331245,-24.861878453038667,-1.6000000000000014,-2.2662889518413443,-2.4943310657596474,-0.3413826389270347,-0.019917558626914023,-1.3253699908315486,0,-2.3668639053254337,3.980859200370479,-12.5,1.639960868734991,0.5940448060388848
2008-04-01,0.047546697913198877,202927,334843,1008,62.6,40,477888,1.41,3.03,3.77,4.49,100.9098,11500.7,1302474,1.27,16.9,0.02294669292051843,5,1488.6864,6645.0662,-897.8137712804179,-0.8550056918950388,-0.10441745501845734,4.239917269906934,-9.928057553956837,-0.4975124378109541,0.856638154270839,3.676470588235281,23.17073170731707,9.275362318840585,4.418604651162794,-0.6699451916716503,-0.3863043836019764,1.018974107602677,-0.78125,2.4242424242424176,-3.9294174724278763,-4.761904761904767,0.7138728386268722,0.2973995807384
2008-05-01,0.010674181657577053,201220,337947,995,59.8,40,477706,1.85,3.41,4.06,4.72,100.3073,12060.9,1293471,1.26,16.6,0.023222157689781087,5,1492.3804,6613.6331,-77.5501094165071,-0.8411891961148554,0.9270016097096212,-1.289682539682535,-4.472843450479235,0,-0.03808423731083144,31.20567375886527,12.54125412541256,7.692307692307687,5.122494432071267,-0.5970678764599779,4.871007851695963,-0.6912230109775708,-0.7874015748031482,-1.7751479289940697,1.2004552037925276,0,0.24813822441045463,-0.47302914755010805
2008-06-01,-0.08596238490280361,199495,338311,1180,56.4,40.1,485010,1.87,3.34,3.99,4.53,100.0853,11755.3,1291741,1.25,17.1,0.023917259211376996,5,1504.7168,6605.3681,-905.3299790132702,-0.8572706490408533,0.10770919700426873,18.592964824120607,-5.685618729096986,0.24999999999999467,1.5289738877049874,1.0810810810810922,-2.052785923753675,-1.724137931034464,-4.025423728813548,-0.22131988399647362,-2.533807593131532,-0.1337486499504048,-0.7936507936507908,3.0120481927710774,2.99326845886414,0,0.8266257048135994,-0.12496913383357455
2008-07-01,-0.009859371093750013,197782,336771,921,61.2,39.8,477725,1.65,3.25,3.99,4.59,99.6124,11574,1269465,1.26,17,0.02463313612274831,5,1515.5635,6624.1941,-88.5305984647845,-0.858668137046037,-0.45520246164032496,-21.949152542372886,8.510638297872353,-0.7481296758104827,-1.5020308859611142,-11.764705882352954,-2.6946107784431073,0,1.3245033112582627,-0.47249696009304953,-1.5422830553027067,-1.724494306521196,0.8000000000000007,-0.5847953216374324,2.9931394105173537,0,0.7208466071489283,0.28501061129355687
2008-08-01,0.012190464532380041,195932,334045,858,63,39.9,463929,1.69,3.1,3.83,4.43,98.0601,11506.9,1260142,1.29,17.7,0.024981171756213394,5,1513.3577,6644.2877,-223.64342934721,-0.935373289783703,-0.8094521202835159,-6.84039087947883,2.941176470588225,0.2512562814070307,-2.887853890836778,2.4242424242424176,-4.61538461538461,-4.010025062656641,-3.4858387799564294,-1.5583401263296381,-0.5797477103853477,-0.7344038630446637,2.3809523809523725,4.117647058823515,1.4128758584810441,0,-0.14554322534159336,0.3033365220985962
2008-09-01,-0.09079143377908461,194160,328343,797,70.3,39.6,452545,0.9,2.98,3.85,4.31,93.8451,11531.5,1229147,1.31,18.6,0.024386208722122937,5,1542.989,6734.3099,-844.7741924676162,-0.9043954024865797,-1.7069556496879135,-7.109557109557107,11.58730158730159,-0.7518796992481147,-2.45382375320361,-46.74556213017751,-3.8709677419354827,0.5221932114882533,-2.708803611738153,-4.298384358164031,0.2137847726146891,-2.4596434370094844,1.5503875968992276,5.084745762711873,-2.3816458246898486,0,1.9579838923738935,1.3548811259331828
2008-10-01,-0.1694245237674199,192376,314830,736,57.6,39.6,419715,0.44,2.8,4.01,4.35,94.7036,11616.7,1217693,1.36,19.9,0.022213629955157854,4,1586.6953,7008.7259,86.60849015741591,-0.9188298310671583,-4.11551335036836,-7.65370138017566,-18.065433854907532,0,-7.254527174093184,-51.11111111111111,-6.040268456375841,4.155844155844157,0.9280742459396807,0.9148053547814339,0.7388457702814044,-0.9318657573097466,3.8167938931297662,6.989247311827951,-8.90904687859142,-19.999999999999996,2.8325736606028995,4.074894147654251
